order_id,user_id,order_date,order_amount,restaurant_id
9158,9547,2025-03-30,720,378
9159,4735,2025-08-07,496,297
9160,7640,2025-06-19,984,420
9161,9485,2025-11-17,1068,321
9162,4253,2025-09-25,359,417
9163,4710,2025-09-14,792,169
9164,1909,2025-07-24,780,159
9165,5078,2025-06-16,470,411
9166,1276,2025-10-23,792,36
9167,59,2025-05-14,609,250
9168,3924,2025-06-06,708,176
9169,617,2025-06-27,654,340
9170,3672,2025-03-09,897,283
9171,5784,2025-01-23,669,423
9172,1712,2025-09-21,725,26
9173,1343,2025-04-11,485,38
9174,4753,2025-01-02,375,30
9175,4933,2025-08-30,524,76
9176,1024,2025-09-17,759,159
9177,6966,2025-11-03,1065,157
9178,734,2025-05-29,1150,76
9179,8590,2025-11-05,1088,430
9180,9161,2025-01-26,253,152
9181,462,2025-08-20,379,381
9182,8330,2025-06-10,790,498
9183,762,2025-05-30,337,242
9184,9055,2025-01-06,320,86
9185,593,2025-03-25,952,322
9186,5697,2025-10-13,690,440
9187,7822,2025-04-17,1138,164
9188,2348,2025-08-21,575,256
9189,1447,2025-11-09,1031,340
9190,1443,2025-01-08,1088,209
9191,2807,2025-12-29,691,10
9192,7451,2025-04-02,965,224
9193,3326,2025-06-09,832,206
9194,6648,2025-10-31,727,74
9195,3757,2025-01-09,659,424
9196,1337,2025-02-13,811,379
9197,5398,2025-09-16,904,242
9198,8994,2025-10-27,129,167
9199,8073,2025-11-02,617,339
9200,7590,2025-08-16,290,57
9201,8788,2025-10-31,1199,70
9202,2048,2025-09-20,497,318
9203,8219,2025-01-10,784,356
9204,2429,2025-11-30,694,485
9205,5440,2025-09-13,639,231
9206,131,2025-05-26,600,330
9207,3068,2025-02-02,766,489
9208,3352,2025-03-31,440,86
9209,2333,2025-11-16,220,476
9210,5317,2025-02-08,552,273
9211,737,2025-07-03,867,337
9212,3848,2025-03-22,250,362
9213,1299,2025-04-17,979,394
9214,1092,2025-03-07,345,99
9215,233,2025-12-26,749,29
9216,222,2025-04-11,1020,187
9217,8645,2025-04-06,1128,448
9218,5756,2025-11-20,242,78
9219,4400,2025-12-21,791,126
9220,936,2025-12-18,816,242
9221,5734,2025-09-24,1167,211
9222,8131,2025-01-23,180,427
9223,7568,2025-06-24,601,476
9224,1344,2025-03-01,537,449
9225,365,2025-12-25,1112,299
9226,9443,2025-04-30,534,416
9227,8648,2025-02-21,364,407
9228,9956,2025-11-01,404,98
9229,9011,2025-12-29,774,15
9230,3392,2025-02-01,170,209
9231,736,2025-09-05,217,196
9232,3607,2025-06-15,1019,248
9233,1468,2025-02-15,883,483
9234,3515,2025-12-01,548,220
9235,3776,2025-03-03,502,362
9236,4662,2025-06-09,1012,251
9237,9012,2025-04-08,602,457
9238,8157,2025-01-26,137,104
9239,1715,2025-11-25,986,380
9240,516,2025-03-10,1144,18
9241,5221,2025-12-20,679,413
9242,9621,2025-10-04,177,205
9243,5250,2025-07-14,414,491
9244,8011,2025-06-07,631,429
9245,9036,2025-05-13,258,120
9246,8132,2025-08-04,956,468
9247,6143,2025-06-29,410,467
9248,3136,2025-01-16,1170,119
9249,5879,2025-05-14,441,186
9250,7034,2025-06-17,941,63
9251,4325,2025-06-03,898,83
9252,5072,2025-11-08,360,353
9253,5943,2025-05-09,461,15
9254,3980,2025-07-05,246,290
9255,9469,2025-12-06,714,420
9256,1512,2025-07-01,736,82
9257,4901,2025-08-26,1116,464
9258,4660,2025-11-27,1066,310
9259,2963,2025-10-22,766,143
9260,9087,2025-09-17,159,196
9261,9046,2025-06-23,543,92
9262,2411,2025-10-25,877,404
9263,180,2025-10-13,940,444
9264,589,2025-12-31,228,367
9265,2046,2025-10-05,267,453
9266,5855,2025-06-17,1059,303
9267,3226,2025-10-27,913,38
9268,8757,2025-09-04,366,202
9269,4765,2025-05-13,1060,314
9270,7088,2025-08-31,151,81
9271,4054,2025-11-30,303,335
9272,4465,2025-07-22,769,310
9273,2707,2025-10-04,986,74
9274,7167,2025-10-15,609,12
9275,5239,2025-12-15,1104,230
9276,3927,2025-11-19,852,1
9277,1641,2025-05-14,1093,122
9278,1651,2025-02-17,678,100
9279,8695,2025-08-11,795,233
9280,8254,2025-10-06,552,331
9281,5767,2025-12-24,877,253
9282,5616,2025-03-11,843,452
9283,5730,2025-05-30,285,246
9284,3287,2025-02-14,179,402
9285,1693,2025-02-27,800,277
9286,7275,2025-02-09,711,42
9287,357,2025-11-01,952,129
9288,596,2025-02-03,1046,379
9289,1625,2025-08-18,291,461
9290,9322,2025-07-18,650,62
9291,8029,2025-01-01,790,429
9292,4967,2025-12-18,603,346
9293,3954,2025-01-22,594,466
9294,7316,2025-08-20,622,188
9295,8061,2025-07-14,731,387
9296,6231,2025-07-15,994,383
9297,2571,2025-05-07,527,45
9298,93,2025-07-28,661,86
9299,4900,2025-08-15,815,262
9300,9071,2025-08-03,473,449
9301,4704,2025-08-09,958,148
9302,7742,2025-09-09,538,185
9303,1897,2025-07-17,222,313
9304,9175,2025-09-04,1046,222
9305,2965,2025-02-19,752,137
9306,9303,2025-01-24,304,399
9307,6355,2025-03-07,977,183
9308,8069,2025-05-02,1132,448
9309,8575,2025-03-20,647,144
9310,9740,2025-07-24,1183,110
9311,2919,2025-01-10,825,13
9312,7321,2025-01-22,220,449
9313,5125,2025-08-09,1182,106
9314,2459,2025-08-29,895,388
9315,1107,2025-12-31,247,275
9316,5037,2025-03-27,706,239
9317,8623,2025-01-04,401,73
9318,3544,2025-03-07,970,45
9319,6113,2025-12-08,985,192
9320,2083,2025-07-04,322,413
9321,3728,2025-03-29,1081,337
9322,5004,2025-10-09,254,483
9323,2859,2025-01-22,1026,55
9324,8476,2025-07-21,616,189
9325,727,2025-03-03,1107,209
9326,1782,2025-10-02,183,393
9327,7406,2025-06-18,1021,410
9328,337,2025-01-22,476,152
9329,3603,2025-01-27,994,333
9330,6084,2025-05-10,556,137
9331,8778,2025-10-04,1175,363
9332,1915,2025-03-30,356,10
9333,8759,2025-01-22,410,168
9334,6227,2025-06-08,914,42
9335,4971,2025-06-22,689,54
9336,6823,2025-01-01,349,79
9337,1652,2025-01-15,1086,179
9338,1321,2025-06-07,958,487
9339,1791,2025-09-26,610,312
9340,5462,2025-03-19,524,102
9341,2882,2025-02-03,987,322
9342,955,2025-06-02,608,163
9343,5985,2025-02-02,197,438
9344,5544,2025-08-23,1194,182
9345,7131,2025-03-26,1073,384
9346,2067,2025-04-28,894,317
9347,3952,2025-08-12,579,474
9348,2862,2025-01-16,1012,436
9349,5401,2025-03-10,869,461
9350,8255,2025-06-04,1112,58
9351,9206,2025-01-19,1145,293
9352,6134,2025-10-05,484,5
9353,1990,2025-07-04,532,35
9354,1805,2025-08-14,396,415
9355,3326,2025-04-04,375,372
9356,3699,2025-10-18,258,23
9357,5974,2025-05-22,727,89
9358,5892,2025-12-09,585,313
9359,9218,2025-05-15,174,483
9360,6211,2025-04-20,1040,227
9361,878,2025-08-06,218,315
9362,3358,2025-04-03,942,166
9363,132,2025-09-23,639,414
9364,5168,2025-02-17,126,460
9365,7085,2025-12-16,577,364
9366,993,2025-02-15,842,353
9367,5773,2025-04-20,285,333
9368,1071,2025-03-28,639,21
9369,7399,2025-07-21,532,340
9370,9952,2025-08-27,585,60
9371,6428,2025-10-09,163,413
9372,2597,2025-09-03,1188,234
9373,5531,2025-01-03,220,413
9374,2950,2025-04-15,686,81
9375,5342,2025-03-15,807,344
9376,9094,2025-01-29,852,443
9377,3485,2025-11-21,981,99
9378,5591,2025-05-23,272,443
9379,7238,2025-03-31,181,441
9380,66,2025-10-09,366,33
9381,3765,2025-02-05,421,201
9382,2794,2025-01-04,976,85
9383,1420,2025-12-12,613,198
9384,5478,2025-08-30,571,492
9385,1416,2025-10-12,388,356
9386,8568,2025-09-01,647,478
9387,5425,2025-01-22,1066,274
9388,6208,2025-07-09,949,74
9389,8370,2025-10-29,898,248
9390,235,2025-12-25,1156,209
9391,2913,2025-07-30,1085,88
9392,762,2025-09-12,581,419
9393,3879,2025-04-15,424,468
9394,5407,2025-03-17,791,78
9395,1283,2025-07-01,819,186
9396,1264,2025-08-22,651,388
9397,5704,2025-04-29,608,45
9398,3614,2025-05-19,237,60
9399,4447,2025-09-14,873,60
9400,4637,2025-03-06,515,335
9401,7110,2025-09-09,978,35
9402,3384,2025-10-25,1068,61
9403,3010,2025-12-15,1163,170
9404,1623,2025-05-15,568,243
9405,7276,2025-06-08,883,477
9406,30,2025-05-04,896,261
9407,309,2025-11-08,1155,304
9408,9702,2025-05-09,890,215
9409,2094,2025-12-23,806,467
9410,3431,2025-06-03,634,3
9411,137,2025-10-12,718,150
9412,775,2025-06-12,294,143
9413,1599,2025-02-06,560,376
9414,9647,2025-09-23,256,200
9415,2604,2025-07-16,173,208
9416,2481,2025-04-24,332,369
9417,9039,2025-01-04,325,428
9418,8399,2025-07-18,652,166
9419,3131,2025-09-03,922,286
9420,9422,2025-05-07,286,67
9421,6475,2025-04-25,287,217
9422,4692,2025-12-14,294,79
9423,6669,2025-05-15,569,273
9424,2797,2025-06-26,398,328
9425,1128,2025-07-08,795,204
9426,6503,2025-05-22,450,218
9427,9395,2025-07-19,888,186
9428,1288,2025-06-01,388,206
9429,4851,2025-02-20,219,391
9430,8741,2025-01-31,707,180
9431,3946,2025-09-08,1149,120
9432,3930,2025-05-10,773,153
9433,1388,2025-04-01,685,350
9434,9466,2025-06-20,668,82
9435,3264,2025-09-10,189,74
9436,8999,2025-03-29,665,158
9437,1928,2025-06-28,204,40
9438,7975,2025-09-24,160,21
9439,3982,2025-06-26,1170,66
9440,1746,2025-01-16,719,163
9441,3989,2025-04-26,1161,220
9442,1226,2025-08-09,195,81
9443,8107,2025-06-18,733,226
9444,6283,2025-07-18,1116,250
9445,5972,2025-01-16,354,132
9446,2067,2025-08-16,946,318
9447,8287,2025-01-11,285,481
9448,130,2025-07-30,963,41
9449,7273,2025-11-30,258,305
9450,7089,2025-09-07,716,42
9451,3269,2025-01-08,1162,126
9452,987,2025-09-25,794,216
9453,3111,2025-12-10,125,415
9454,3573,2025-03-02,1006,201
9455,9009,2025-07-02,951,34
9456,7299,2025-05-21,207,425
9457,2601,2025-06-12,241,297
9458,2170,2025-08-09,846,252
9459,1780,2025-11-14,1012,362
9460,757,2025-01-20,932,469
9461,1168,2025-02-23,1099,62
9462,7354,2025-12-20,298,381
9463,2595,2025-03-08,974,69
9464,5331,2025-07-10,606,177
9465,3105,2025-12-26,835,330
9466,7327,2025-12-17,283,160
9467,406,2025-04-30,138,261
9468,2412,2025-03-12,1017,136
9469,8355,2025-09-22,709,110
9470,8323,2025-04-28,988,240
9471,3168,2025-07-08,828,389
9472,2701,2025-11-02,847,130
9473,5801,2025-07-06,679,63
9474,7535,2025-06-25,1015,164
9475,4883,2025-01-17,463,32
9476,1934,2025-11-04,802,22
9477,8139,2025-07-18,595,77
9478,3506,2025-02-20,633,326
9479,3133,2025-03-10,141,63
9480,2980,2025-03-29,288,252
9481,1347,2025-07-26,548,224
9482,2637,2025-07-04,542,28
9483,8237,2025-03-26,692,301
9484,347,2025-04-11,1066,160
9485,3794,2025-11-30,852,425
9486,2543,2025-05-10,270,119
9487,5001,2025-08-05,283,287
9488,8252,2025-10-10,1011,94
9489,2346,2025-02-21,511,190
9490,4327,2025-04-27,554,52
9491,2845,2025-02-20,420,494
9492,3767,2025-06-15,1146,22
9493,448,2025-01-19,425,307
9494,7794,2025-04-16,1066,325
9495,2416,2025-06-07,303,368
9496,4079,2025-03-15,1017,233
9497,5149,2025-11-29,970,276
9498,3036,2025-05-21,1081,441
9499,2325,2025-10-02,341,13
9500,6753,2025-05-27,254,54
9501,4927,2025-09-28,703,494
9502,8230,2025-04-18,1073,131
9503,9423,2025-12-22,179,202
9504,5826,2025-10-11,131,339
9505,7820,2025-02-19,347,120
9506,8481,2025-10-16,327,145
9507,7119,2025-10-27,891,101
9508,5613,2025-02-24,764,157
9509,7937,2025-05-01,1171,496
9510,6596,2025-12-08,365,451
9511,5493,2025-02-05,734,294
9512,6705,2025-07-17,733,143
9513,7469,2025-05-10,642,249
9514,204,2025-06-20,1115,421
9515,6523,2025-06-03,226,109
9516,5235,2025-03-10,645,41
9517,9236,2025-10-06,206,382
9518,1621,2025-03-01,188,177
9519,2444,2025-03-02,982,61
9520,3837,2025-11-17,654,72
9521,3124,2025-12-21,1010,236
9522,3732,2025-02-10,247,210
9523,3258,2025-12-19,184,179
9524,1138,2025-10-09,230,174
9525,8738,2025-09-26,883,157
9526,8865,2025-03-22,965,356
9527,7338,2025-05-07,630,4
9528,8952,2025-10-27,952,425
9529,9537,2025-06-07,492,391
9530,520,2025-05-10,691,362
9531,8001,2025-11-20,563,421
9532,4206,2025-07-24,773,483
9533,9794,2025-02-07,1120,447
9534,6468,2025-05-31,639,299
9535,6072,2025-01-29,307,112
9536,1823,2025-02-26,145,460
9537,2025,2025-11-09,994,348
9538,1185,2025-07-20,429,92
9539,380,2025-09-28,412,365
9540,2128,2025-11-18,187,19
9541,9487,2025-08-09,407,116
9542,8808,2025-12-20,877,371
9543,436,2025-12-03,626,363
9544,5018,2025-03-19,1154,331
9545,3150,2025-07-26,882,346
9546,1548,2025-03-31,828,421
9547,4891,2025-08-14,322,487
9548,9327,2025-11-13,1072,373
9549,8644,2025-10-22,333,77
9550,4356,2025-09-20,659,205
9551,8098,2025-03-28,213,229
9552,6852,2025-04-11,708,337
9553,6319,2025-10-09,202,266
9554,712,2025-04-26,671,494
9555,5820,2025-12-01,1000,426
9556,5506,2025-07-31,1034,396
9557,7440,2025-08-04,908,39
9558,6021,2025-12-18,416,448
9559,8359,2025-08-15,267,401
9560,6287,2025-10-06,394,214
9561,4589,2025-09-09,880,209
9562,2120,2025-07-24,737,122
9563,7512,2025-06-07,986,53
9564,6291,2025-03-16,845,92
9565,7669,2025-03-23,281,46
9566,5458,2025-11-01,1185,134
9567,1109,2025-11-29,1138,499
9568,1841,2025-09-23,357,89
9569,2855,2025-01-04,532,313
9570,3215,2025-12-27,459,453
9571,9083,2025-06-14,401,249
9572,9527,2025-08-22,1046,418
9573,3441,2025-07-23,572,129
9574,5827,2025-08-05,349,243
9575,1720,2025-08-05,800,35
9576,2861,2025-02-02,854,446
9577,9163,2025-11-04,434,216
9578,67,2025-03-20,925,498
9579,7902,2025-11-28,725,160
9580,3846,2025-05-30,192,463
9581,9030,2025-08-04,603,492
9582,927,2025-07-31,1049,134
9583,3606,2025-08-28,587,374
9584,341,2025-08-02,402,86
9585,3750,2025-12-19,857,309
9586,102,2025-06-02,714,252
9587,8134,2025-07-27,739,343
9588,1134,2025-09-14,1008,346
9589,5003,2025-01-28,467,111
9590,828,2025-08-11,269,383
9591,5150,2025-04-10,606,76
9592,7019,2025-12-31,444,449
9593,5092,2025-04-24,411,230
9594,385,2025-11-07,275,24
9595,8790,2025-04-16,419,91
9596,9,2025-12-23,916,30
9597,1314,2025-04-17,324,189
9598,979,2025-05-10,988,80
9599,3724,2025-11-01,997,306
9600,2091,2025-06-13,230,166
9601,3103,2025-06-07,860,217
9602,3754,2025-09-01,455,364
9603,3745,2025-05-26,464,237
9604,6931,2025-05-08,1154,11
9605,1789,2025-01-24,762,68
9606,1243,2025-04-28,1052,101
9607,8305,2025-05-09,983,246
9608,3767,2025-06-23,463,64
9609,3332,2025-01-24,628,96
9610,6156,2025-10-04,1139,47
9611,1364,2025-01-29,563,281
9612,6653,2025-07-24,834,251
9613,3376,2025-03-05,271,268
9614,5633,2025-09-23,403,60
9615,3433,2025-05-21,741,450
9616,5439,2025-04-12,611,294
9617,6653,2025-04-29,319,135
9618,7689,2025-07-05,1172,138
9619,5894,2025-09-19,211,112
9620,1350,2025-09-23,611,406
9621,308,2025-11-29,185,441
9622,9539,2025-04-24,764,198
9623,9059,2025-04-21,412,226
9624,7056,2025-09-30,973,477
9625,7810,2025-01-03,311,57
9626,5737,2025-09-09,1164,65
9627,8056,2025-09-13,670,150
9628,7710,2025-06-07,409,207
9629,8110,2025-10-10,974,200
9630,9705,2025-06-22,476,298
9631,2284,2025-10-02,506,412
9632,7553,2025-05-19,1114,75
9633,8135,2025-02-06,350,185
9634,3779,2025-12-01,910,415
9635,5376,2025-12-06,957,243
9636,9060,2025-12-23,422,128
9637,1383,2025-09-15,744,432
9638,3615,2025-08-18,998,232
9639,7096,2025-06-27,688,373
9640,9176,2025-01-27,410,351
9641,1025,2025-06-27,766,458
9642,8310,2025-07-25,549,226
9643,2527,2025-10-07,1017,75
9644,6603,2025-04-09,960,11
9645,9411,2025-10-11,1123,154
9646,7820,2025-11-08,1045,50
9647,1044,2025-10-17,413,217
9648,2506,2025-03-22,969,8
9649,7759,2025-06-10,407,29
9650,2688,2025-01-23,666,361
9651,3157,2025-05-16,618,248
9652,576,2025-09-12,707,448
9653,403,2025-11-16,545,64
9654,8445,2025-05-04,708,391
9655,1630,2025-10-02,200,120
9656,7969,2025-01-04,587,67
9657,2710,2025-08-11,1082,162
9658,4824,2025-06-21,1071,255
9659,4044,2025-04-29,319,8
9660,2660,2025-05-29,440,51
9661,5242,2025-01-12,311,35
9662,9171,2025-07-18,691,115
9663,3817,2025-05-26,329,285
9664,2727,2025-10-22,344,401
9665,569,2025-11-27,563,103
9666,4106,2025-02-02,166,113
9667,2773,2025-06-08,1161,344
9668,4055,2025-09-02,684,209
9669,7878,2025-10-10,996,193
9670,3999,2025-08-08,184,37
9671,137,2025-06-18,879,194
9672,4787,2025-10-10,548,255
9673,9616,2025-09-23,1047,385
9674,1466,2025-10-16,790,133
9675,4772,2025-07-24,948,275
9676,3833,2025-06-08,658,168
9677,1537,2025-06-04,828,436
9678,2325,2025-09-26,324,132
9679,9572,2025-06-25,670,309
9680,9125,2025-02-27,413,477
9681,7261,2025-09-10,779,87
9682,6785,2025-10-30,784,78
9683,7304,2025-04-08,480,368
9684,9260,2025-02-16,804,466
9685,211,2025-10-27,138,260
9686,7527,2025-07-23,461,400
9687,6505,2025-04-12,629,58
9688,6555,2025-01-06,235,16
9689,8424,2025-12-12,397,483
9690,804,2025-09-22,886,267
9691,9386,2025-03-18,1176,208
9692,8426,2025-02-04,1044,225
9693,2568,2025-04-21,658,113
9694,2148,2025-07-10,607,359
9695,6397,2025-08-14,1174,295
9696,1724,2025-08-09,974,351
9697,1147,2025-01-27,130,30
9698,8324,2025-10-29,202,69
9699,6365,2025-10-22,336,185
9700,9024,2025-04-10,917,266
9701,732,2025-11-05,1118,434
9702,8595,2025-03-23,656,457
9703,6315,2025-01-06,769,488
9704,5596,2025-08-10,909,144
9705,9810,2025-01-22,428,468
9706,270,2025-05-01,656,461
9707,7581,2025-05-19,216,319
9708,1155,2025-04-13,855,468
9709,6857,2025-02-09,804,186
9710,7016,2025-10-25,901,80
9711,7901,2025-09-20,571,210
9712,5637,2025-11-23,586,292
9713,6773,2025-01-31,927,296
9714,2349,2025-02-25,674,485
9715,2752,2025-11-22,140,71
9716,6059,2025-03-31,594,48
9717,4523,2025-09-05,456,259
9718,2164,2025-07-04,307,409
9719,2284,2025-04-18,851,150
9720,6157,2025-06-07,745,493
9721,4164,2025-08-10,598,450
9722,4487,2025-07-20,641,75
9723,8965,2025-06-02,1075,337
9724,2427,2025-12-16,479,417
9725,3247,2025-01-26,571,269
9726,5512,2025-11-19,321,377
9727,3477,2025-06-22,883,327
9728,4184,2025-07-20,1076,320
9729,5912,2025-08-15,654,442
9730,5209,2025-09-20,791,190
9731,8179,2025-10-20,401,334
9732,3893,2025-04-22,945,453
9733,2780,2025-04-01,513,43
9734,6600,2025-01-28,1016,134
9735,8647,2025-08-25,1176,116
9736,3635,2025-12-30,825,384
9737,6655,2025-11-15,350,368
9738,3247,2025-04-30,641,161
9739,4305,2025-05-03,411,257
9740,7797,2025-09-03,838,176
9741,5433,2025-03-02,1070,109
9742,2851,2025-05-14,173,359
9743,5624,2025-11-16,1174,373
9744,2134,2025-12-11,401,429
9745,5340,2025-07-30,259,295
9746,1722,2025-04-26,477,394
9747,2027,2025-01-29,499,79
9748,6650,2025-10-14,404,190
9749,1187,2025-09-19,682,398
9750,1151,2025-06-11,137,261
9751,4213,2025-06-01,428,1
9752,1430,2025-07-21,556,166
9753,649,2025-11-11,343,463
9754,7936,2025-11-27,972,197
9755,356,2025-10-07,690,236
9756,2824,2025-01-02,1164,27
9757,8158,2025-11-02,517,380
9758,5119,2025-09-11,969,495
9759,7544,2025-12-02,916,378
9760,5270,2025-03-28,986,216
9761,6380,2025-10-18,826,365
9762,3935,2025-10-26,696,237
9763,9384,2025-12-08,735,462
9764,5615,2025-10-18,230,228
9765,7086,2025-05-14,354,125
9766,267,2025-07-03,738,263
9767,7318,2025-12-09,980,288
9768,1881,2025-09-10,651,175
9769,1549,2025-10-06,993,367
9770,382,2025-12-23,1109,487
9771,1636,2025-05-19,1152,94
9772,8877,2025-12-10,659,268
9773,7418,2025-07-04,657,118
9774,2638,2025-09-20,1106,49
9775,5571,2025-06-25,322,491
9776,4850,2025-03-26,897,149
9777,6051,2025-09-05,862,472
9778,1952,2025-03-20,1098,434
9779,9638,2025-03-13,210,391
9780,5946,2025-08-08,524,204
9781,21,2025-12-07,430,226
9782,1010,2025-11-24,1069,441
9783,7780,2025-04-02,843,191
9784,7141,2025-04-18,1052,21
9785,5288,2025-08-23,678,68
9786,9274,2025-06-14,1157,303
9787,2649,2025-04-27,183,218
9788,7825,2025-08-07,158,148
9789,4853,2025-06-03,1001,125
9790,5386,2025-03-17,243,13
9791,2453,2025-07-10,1113,119
9792,6509,2025-12-20,560,500
9793,8577,2025-04-05,589,114
9794,4105,2025-01-03,127,427
9795,7537,2025-03-31,1156,114
9796,6453,2025-11-09,283,477
9797,2218,2025-02-23,846,413
9798,147,2025-07-17,586,270
9799,1927,2025-02-27,888,261
9800,3755,2025-05-28,565,170
9801,8272,2025-06-28,509,100
9802,6596,2025-06-17,376,91
9803,9952,2025-06-18,493,187
9804,978,2025-03-06,1003,266
9805,4903,2025-09-26,575,165
9806,6053,2025-07-11,198,105
9807,2805,2025-12-07,157,364
9808,7580,2025-01-12,569,97
9809,9778,2025-11-16,505,284
9810,4391,2025-06-21,392,219
9811,9346,2025-09-25,1095,397
9812,6013,2025-10-09,1103,320
9813,5884,2025-10-25,939,167
9814,5285,2025-04-14,463,409
9815,8805,2025-06-05,341,251
9816,3579,2025-08-05,837,436
9817,4165,2025-10-31,298,439
9818,4652,2025-08-29,609,185
9819,2957,2025-09-24,586,174
9820,5782,2025-04-09,695,373
9821,3207,2025-10-19,864,79
9822,830,2025-06-06,433,462
9823,4598,2025-02-09,1145,78
9824,9166,2025-10-20,699,372
9825,8922,2025-06-26,675,201
9826,9093,2025-03-13,681,441
9827,660,2025-06-30,784,247
9828,7806,2025-12-30,908,42
9829,761,2025-04-21,446,66
9830,8524,2025-11-21,1185,478
9831,959,2025-02-23,1065,273
9832,9951,2025-05-18,1034,41
9833,5841,2025-08-21,391,253
9834,6800,2025-10-30,855,136
9835,4409,2025-03-20,783,485
9836,1856,2025-07-27,939,430
9837,355,2025-02-01,432,165
9838,5622,2025-11-08,353,254
9839,2273,2025-08-20,335,252
9840,4195,2025-06-28,484,304
9841,4891,2025-12-31,848,436
9842,3163,2025-06-23,670,344
9843,3881,2025-02-04,582,156
9844,6518,2025-03-29,763,408
9845,8396,2025-04-25,908,251
9846,3966,2025-10-18,151,204
9847,9966,2025-04-14,1067,349
9848,609,2025-07-09,889,324
9849,8077,2025-06-13,960,39
9850,1141,2025-03-17,1177,64
9851,4875,2025-07-07,151,133
9852,4997,2025-03-21,654,381
9853,4924,2025-11-01,420,298
9854,8174,2025-11-21,551,237
9855,6236,2025-04-21,350,329
9856,5197,2025-01-20,458,105
9857,7918,2025-06-25,587,153
9858,739,2025-08-16,891,455
9859,7488,2025-07-02,599,352
9860,3724,2025-04-06,296,244
9861,658,2025-12-26,693,173
9862,7313,2025-09-24,733,419
9863,2727,2025-11-27,921,22
9864,9302,2025-06-26,949,133
9865,3213,2025-01-12,702,475
9866,6189,2025-06-23,896,60
9867,8038,2025-01-31,1191,450
9868,2165,2025-10-23,918,103
9869,8339,2025-04-04,287,378
9870,6803,2025-12-06,467,357
9871,5141,2025-10-10,1115,276
9872,4632,2025-06-02,765,477
9873,3230,2025-12-20,230,347
9874,5168,2025-02-04,1077,368
9875,4515,2025-06-29,821,399
9876,5230,2025-02-08,569,85
9877,3601,2025-07-10,221,258
9878,6626,2025-11-24,407,377
9879,5197,2025-05-27,757,40
9880,2318,2025-04-17,1083,236
9881,922,2025-05-26,1067,499
9882,4788,2025-04-28,620,297
9883,5771,2025-07-27,1054,2
9884,3891,2025-03-20,451,338
9885,7850,2025-12-01,894,302
9886,4338,2025-10-12,1083,133
9887,4030,2025-09-30,284,86
9888,2979,2025-01-15,527,468
9889,9280,2025-06-17,586,173
9890,5778,2025-03-16,166,279
9891,6542,2025-09-16,495,191
9892,7032,2025-06-15,633,364
9893,2097,2025-05-05,302,103
9894,5573,2025-09-03,979,108
9895,2193,2025-06-25,886,330
9896,917,2025-02-26,418,496
9897,4767,2025-07-23,562,241
9898,5423,2025-06-26,249,296
9899,8620,2025-08-11,1033,45
9900,3089,2025-09-29,1002,200
9901,4177,2025-09-18,224,406
9902,6611,2025-07-28,735,151
9903,7239,2025-03-04,1198,396
9904,6234,2025-08-29,427,250
9905,8901,2025-02-25,417,171
9906,3664,2025-08-20,339,18
9907,1982,2025-07-08,156,205
9908,1389,2025-09-25,483,143
9909,8395,2025-05-18,870,387
9910,3303,2025-12-12,385,7
9911,4102,2025-06-21,793,105
9912,3218,2025-08-08,126,498
9913,5817,2025-08-03,191,79
9914,8339,2025-10-03,928,381
9915,4682,2025-12-03,1097,280
9916,9172,2025-09-08,342,486
9917,8928,2025-04-24,738,15
9918,8887,2025-08-03,651,407
9919,7659,2025-04-27,1035,423
9920,6053,2025-12-26,232,432
9921,854,2025-10-10,189,220
9922,248,2025-07-24,442,463
9923,6493,2025-10-22,405,431
9924,4538,2025-12-29,174,285
9925,9602,2025-03-30,808,310
9926,2464,2025-08-06,276,394
9927,3738,2025-11-15,276,445
9928,9178,2025-03-16,244,306
9929,5782,2025-10-21,224,137
9930,6474,2025-03-14,1054,225
9931,7312,2025-12-29,280,216
9932,5367,2025-08-13,703,40
9933,3135,2025-06-28,644,151
9934,4001,2025-03-21,1135,86
9935,7671,2025-08-29,1171,10
9936,7404,2025-07-31,719,123
9937,9613,2025-06-10,872,409
9938,4897,2025-03-18,401,63
9939,123,2025-02-04,691,492
9940,2318,2025-03-09,374,446
9941,6152,2025-03-04,1027,133
9942,6874,2025-12-17,506,323
9943,6486,2025-04-04,813,365
9944,8878,2025-05-11,734,278
9945,1662,2025-10-24,346,420
9946,7483,2025-04-01,872,187
9947,2876,2025-06-15,361,57
9948,6892,2025-09-19,296,311
9949,2164,2025-01-08,331,224
9950,2839,2025-11-06,231,18
9951,3461,2025-03-29,505,411
9952,7253,2025-06-04,1094,491
9953,7800,2025-09-26,943,232
9954,9364,2025-07-31,180,42
9955,555,2025-05-13,409,189
9956,7926,2025-11-23,492,472
9957,4009,2025-02-27,423,67
9958,4602,2025-06-05,780,445
9959,1817,2025-02-06,491,140
9960,7540,2025-08-09,452,418
9961,189,2025-08-22,1192,363
9962,1441,2025-05-03,481,374
9963,1221,2025-05-15,249,20
9964,2598,2025-03-31,651,299
9965,6668,2025-08-27,266,212
9966,2908,2025-07-05,245,422
9967,5684,2025-03-24,208,127
9968,1716,2025-03-15,1128,384
9969,7810,2025-07-03,907,124
9970,6111,2025-12-28,1129,381
9971,612,2025-04-20,488,385
9972,284,2025-12-17,506,221
9973,2671,2025-08-16,1002,448
9974,9820,2025-04-20,589,263
9975,1612,2025-09-19,434,35
